U:0,U:1,U:2,Points:0,Points:1,Points:2
3.7889,0.098546,0.1194,-1.117,4.1657,2.402
4.4373,0.0045681,0.019548,-2.219,2.3538,0.98062
4.3667,0.14345,-0.027963,-2.0775,4.0213,-1.1219
4.0327,0.023383,0.045205,-0.97445,4.8667,0.9836
3.5812,-0.011477,-0.0033818,1.2573,5.9737,2.794
3.8649,0.20644,0.22841,2.0838,1.9336,-1.9707
4.1942,0.12674,-0.0089112,-2.2163,2.6302,-0.56005
3.9425,9.1532E-06,-0.015217,-1.2461,3.048,-0.28163
4.5016,0.53633,-0.017358,-2.4819,4.287,-0.97882
4.4677,0.056827,-0.017018,-2.2179,3.8805,-0.84033
4.9407,0.8967,-0.12387,3.048,3.3134,0.8382
4.9359,0.57347,-0.63472,2.9417,4.7405,2.2396
4.9358,-0.16784,0.02008,-2.7814,1.9502,-0.5589
4.3264,0.18949,-0.046287,-1.9534,5.4281,-1.541
3.4527,-0.031852,-0.025736,1.6764,6.0008,2.6937
2.4658,-0.023449,-0.17004,-1.5367,2.9083,-2.794
2.5,0,0,-3.048,1.7038,-1.5367
3.8993,-0.13408,0.065923,1.936,4.4462,-0.7008
3.7099,-0.0036103,-0.0037624,0.69837,0.39041,-1.8208
3.6395,0.00011172,0.20214,2.3515,3.048,-1.4
4.244,-0.24094,-0.1539,2.3566,2.6301,1.1199
3.7303,0.089174,-0.091492,1.5348,0.80944,1.8272
3.7521,0.024985,0.0034766,1.2573,2.3495,-2.794
3.7895,0.0089982,0.0079838,0.97771,0.25066,-0.41922
3.7695,0.073457,-0.1083,1.6739,2.0704,2.2597
4.1231,-0.037416,-0.028167,-1.1138,1.0891,-0.70142
4.2981,-0.12671,-0.0050375,-1.6719,0.80798,-0.13993
3.8483,-0.037976,-0.057032,1.2525,4.0261,1.6945
4.0497,0.022888,0.031524,-0.97413,4.8668,0.70211
3.3106,0.13774,0.14287,-1.3944,4.4455,2.1185
3.9384,0.056691,-0.036127,1.3858,1.9299,0.70317
3.4804,0.015505,-0.089655,-0.83816,2.6289,-2.6829
3.1457,0.14984,0.030146,-1.1175,5.985,0.41913
4.0517,-0.0039403,-0.035687,-0.69344,3.3276,-0.70642
3.8748,0.012598,-0.07589,1.3911,2.6291,1.6942
3.8505,0.084423,-0.10465,-0.6981,5.2856,-1.9708
4.1238,-0.44744,-0.0036889,-2.4907,3.3299,-0.27961
3.8275,-0.0025843,-0.018813,0.55784,3.7467,-1.9797
3.8567,-0.0058119,-0.029124,0.41798,2.2094,-1.6969
4.1184,-0.021147,-0.051407,-1.3912,1.2288,-1.2648
4.1587,0.027873,-0.012492,-1.1082,3.6068,-0.42271
3.739,-0.03138,-0.0066527,1.1175,4.1656,2.6829
3.6004,-0.041714,0.019766,-4.4409E-16,1.651,2.794
3.658,-0.16924,-0.012259,1.9564,5.8458,0.13972
3.5938,-0.14277,0.1185,1.955,4.3052,-2.5417
3.8085,0.0064634,0.0075437,0.83703,2.9083,-2.1207
3.5849,-0.38169,-0.069257,-2.6428,0.25505,1.9567
4.0285,0.031027,-0.03918,-1.3869,3.3272,-1.1274
4.2223,-0.096104,0.0062119,-1.385,2.07,0.28118
3.8034,-0.11635,0.10561,-1.3953,1.7905,2.2603
4.15,0.1676,-0.10687,-2.0899,4.1638,-2.2566
4.4294,-0.11975,-0.02584,-2.3532,4.8803,-0.4195
5.2521,-0.8093,0.43409,2.9377,5.437,-1.9583
2.3903,0.59273,-0.035064,3.048,4.6462,0.5588
3.7223,0.013815,0.024624,0.41895,4.4452,2.402
3.745,-0.028271,-0.0015653,1.1176,4.0259,2.794
3.697,-0.0055577,-0.0032462,0.69845,0.25064,-1.8186
3.6555,0.0067799,-0.067763,1.397,0,1.6764
4.0621,0.071674,-0.03197,-0.55541,4.0269,-0.70564
3.9402,0.0064257,-0.014729,0.97025,2.9083,0.70555
4.2492,0.00098887,-0.55105,2.5111,2.3526,2.2512
4.3846,-0.064071,-0.10611,-2.2282,2.2131,-2.1124
3.8295,0.060648,0.065972,1.3907,1.3691,-1.4072
4.4032,0.18846,-0.050715,-2.0933,5.4287,-1.6817
3.9068,-0.2206,-0.00042861,-2.2129,3.1881,-0.13997
4.1017,-0.010183,0.16024,-2.0942,3.7458,2.3997
3.7565,-0.064542,0.072738,1.3942,5.0063,-1.8311
2.2538,-0.25989,-0.067695,2.5278,6.096,0.5588
4.1259,-0.1353,0.16228,2.2178,2.6301,-1.2614
3.9061,-0.046383,0.05039,-1.5568E-07,1.9294,1.2716
3.7215,0.017359,-0.062763,-2.766E-08,4.8648,-2.2599
3.6524,-0.072512,0.078479,-0.13969,0.25065,1.8186
4.636,0.28686,0.13705,2.6336,4.8906,-0.97834
1.7319,-0.35852,0.12719,2.6614,6.096,-0.9779
3.997,0.23141,0.041349,2.0892,0.8053,-0.41957
4.5397,-0.11904,-0.26272,-2.5116,2.074,-2.3948
3.5641,-0.082817,-0.085514,-0.27939,0.2496,-2.2457
2.1482,-0.48726,0.35845,-2.0963,0.53183,2.794
4.1594,-0.026867,-0.099296,-1.8129,5.0067,-2.1147
3.7926,0.0043694,0.044807,1.2559,2.9083,-2.2611
3.795,0.072859,0.059155,1.3944,0.80915,-1.2617
5.0235,0.58901,0.16593,2.7942,0.80306,-1.1178
3.7594,-0.0098523,-0.002376,0.4191,0,-0.1397
4.0268,0.0098291,0.002798,-1.7992,2.7692,0.14032
3.9073,-0.0062893,0.052912,-0.69376,3.1878,0.84796
4.3569,0.11564,-0.011606,-2.0761,4.0213,-0.42026
4.1232,-0.45012,0.0090739,-2.4909,3.3299,0.6991
3.8122,0.020612,0.063368,-6.5166E-08,5.0057,1.6902
3.9632,-0.029493,0.049054,-0.13905,2.2091,1.1309
2.8794,-0.21405,-0.17767,-2.0773,4.5887,-1.6852
3.8447,5.1628E-05,0.057862,1.2533,3.048,-1.8369
3.8203,0.062857,0.065577,1.3917,1.229,-1.4062
4.2064,-0.22481,-0.021333,-1.8146,0.52892,-0.69912
4.3269,0.023099,-0.017656,-2.2154,1.2198,-0.13988
3.4194,0.098335,0.048754,-0.69847,5.985,0.69856
3.8956,-0.074735,-0.033937,1.528,4.868,0.56089
5.153,0.22298,-0.12642,2.7914,2.2164,0.83842
3.8264,-0.021313,0.028492,0.27906,0.80995,1.1218
4.63,-0.4445,-0.0018947,-2.6386,3.4645,-0.13976
3.7216,-0.026078,-0.036601,1.1173,5.7056,1.5392
3.8365,-0.089513,0.013842,-0.13965,0.39045,0.2796
3.9061,-0.13442,-0.052373,1.9358,4.4462,0.56053
1.3904,0.11671,-0.090415,-2.794,5.8634,1.9558
3.7585,-0.046626,-0.050237,1.2553,4.4455,2.1189
4.1609,1.7698,0.38809,2.7789,0.38861,-1.9569
2.3475,-0.26823,0.10246,-2.6041,4.627,-1.5374
4.8691,-0.017967,0.020161,-2.6489,5.1556,1.2581
3.9404,-0.011083,-0.0065415,0.83191,3.747,0.56434
4.2843,-0.24085,0.017099,2.3557,2.6301,-0.13989
2.7905,-0.18895,0.022772,-1.2573,0,0.2794
4.9703,-0.1096,-0.0024591,-2.9367,3.5946,-0.69854
3.453,-0.022687,0.087101,-1.2524,4.5863,1.5506
3.8115,0.008016,-0.051452,1.2551,2.7686,2.1199
3.8072,-0.086289,0.047273,-0.13965,0.39048,0.97885
0.86479,-0.34335,0.10557,-1.9559,0.12237,2.794
4.1312,-0.45121,0.025076,-2.4921,3.33,1.5392
3.8819,0.075271,-0.032873,-0.13956,5.426,-0.70004
3.633,0.90826,0.036776,2.6196,3.2002,-0.27946
3.7855,-0.024706,-0.18473,1.9523,2.6292,2.2581
3.7529,0.012899,0.0010473,0.83816,2.0701,2.6829
3.5741,0.022582,0.049648,-0.2794,2.7686,2.794
3.8899,0.12314,-0.054802,-0.55845,5.5658,-0.97952
4.4515,-0.46895,-0.042286,-2.4827,4.7491,-0.8388
3.8105,0.069688,0.17366,1.9463,1.2266,-1.8285
2.2932,-0.72995,0.048737,3.048,2.921,-0.6985
3.6846,0.0025044,-0.046084,-0.69545,1.5093,-0.8445
4.1746,-0.38609,0.028076,-2.3457,1.8006,0.55951
3.6367,0.013921,-0.044947,-0.1397,3.7465,-2.794
3.73,0.084954,-0.091285,-0.27933,5.5657,-1.9654
3.6137,-0.026661,-0.0141,0.2794,0.53179,-2.794
3.8085,0.0064163,-0.0075277,0.83703,2.9083,2.1207
4.548,-0.036985,-0.034903,-2.2251,0.9423,-0.97943
3.7736,0.056851,-0.081913,-0.13957,4.3057,-2.1202
3.836,0.042713,0.031553,1.1136,1.2292,-1.1244
3.8721,-0.0035059,0.0031093,0.41718,1.5092,0.28132
3.7775,0.0009175,-0.0080293,0.9779,0,0.4191
5.316,0.34338,-0.58389,3.048,1.9328,2.0991
4.9395,-0.046867,-0.011047,-2.7942,0.80306,-1.1178
4.34,-0.063672,0.074431,-2.0868,2.2126,1.9715
3.555,-0.054894,-0.12576,1.8164,5.9851,1.6768
3.8816,2.7063E-06,0.05033,-1.1086,3.048,0.70504
2.7391,3.0893E-05,0.32753,-1.6758,3.048,2.5423
3.9452,0.013196,0.11046,1.8018,3.1875,-1.2652
3.8029,-0.0049347,-0.043193,0.2792,2.3494,-2.2618
3.7803,0.022217,0.010828,0.83662,1.2301,-1.6915
5,0,0,-3.048,4.8702,-1.5367
3.9048,-0.0099984,0.077444,-0.13932,3.4673,1.6977
3.8942,-0.062711,0.028375,1.3885,4.7274,-0.56141
3.7685,0.022276,-0.09045,-0.27928,2.7686,-2.4025
4.0897,-0.31593,0.025525,-1.8157,0.38969,0.83867
3.3494,-0.071874,0.11199,-0.5588,0,1.6764
2.9229,-0.0057373,0.082162,-1.1175,1.5113,2.6828
4.4484,0.16898,-0.10144,-2.2346,5.4281,-2.1083
3.8593,0.18097,0.054612,-0.83788,5.7056,0.9788
5.2572,-0.86312,0.22989,2.9375,5.4373,-1.3971
3.9416,-0.0015487,0.0037507,0.55491,3.7471,0.56491
3.9128,-0.0088044,-0.010715,0.83328,3.3275,1.1305
4.6933,-1.0931,0.17798,2.7705,2.7653,-1.1178
3.744,-0.024444,0.021931,0.41905,0.25072,1.258
4.6509,-0.010932,-0.029006,-2.3649,0.94062,-0.97902
3.8835,-4.0241E-05,0.00018539,-2.2125,3.048,0.13997
3.9874,0.13327,0.028925,-0.69768,5.4261,0.55991
2.4295,0.17752,0.21865,-1.397,6.096,2.0971
4.1941,-0.35983,0.53679,2.5073,4.019,-2.2504
3.6815,4.4028E-05,0.13027,2.3505,3.048,-0.97946
1.8202,1.2986,-0.23026,2.794,0.11118,1.5367
3.9154,0.24256,-0.055845,-1.3965,5.7058,-1.3988
3.8225,0.031409,0.018188,0.97569,0.94947,-0.98189
2.7865,0.32807,-0.035621,-2.4748,1.4929,-0.41933
3.9406,0.0054181,0.035687,-0.69571,1.3693,0.70295
3.9681,-0.074518,0.24552,2.2242,5.0136,-1.8249
3.6525,-0.14051,0.21949,2.0952,5.1458,-2.3986
3.8808,-0.39532,0.40227,2.3646,4.1592,-2.2521
3.9324,0.18512,0.050312,1.9501,0.80643,-0.5596
5.0066,0.014293,-0.044437,-2.9417,1.3555,-2.2396
3.9225,0.10296,0.11754,-1.5356,4.0258,2.4015
3.8376,0.0019458,-1.6665E-05,0.69764,0.6699,-0.13995
3.2768,0.044605,-0.076885,-1.6646,1.5088,-1.2648
4.5018,-0.53651,-0.017248,-2.4819,1.809,-0.97882
3.7003,0.021502,-0.016589,0.2794,4.1656,-2.794
3.7776,-0.007964,0.0058095,0.69836,3.3274,2.5428
3.9569,-0.0093117,-0.00035131,0.69265,3.3276,0.14118
3.3085,-0.027722,0.15743,-1.2561,4.5852,2.2601
5.3589,0.22195,0.69476,2.9379,0.94977,-2.2479
3.921,0.023812,8.1987E-06,0.97114,1.7892,-5.5045E-07
3.8892,0.08051,-0.070771,1.6635,1.5086,0.98279
3.8527,-0.007651,0.074748,-0.41807,1.3699,1.4093
4.0432,-0.16672,0.070535,-1.396,0.66982,1.8253
-0.21181,0.51916,-0.12148,-2.5278,6.096,-1.397
4.1797,0.08749,0.091942,-1.8147,5.2865,2.1124
3.6421,-0.0026676,-0.0323,1.1176,6.096,2.0971
4.0003,0.03153,0.053627,-1.525,3.1875,1.1264
3.9403,0.017631,0.031341,0.13898,3.887,0.9894
3.8995,-0.0099869,-0.050364,0.13926,2.3491,-1.5559
3.9802,-0.061992,3.8396E-05,-0.13886,1.929,-5.2831E-07
4.0031,0.0074073,-0.064641,-0.41719,3.6071,-1.2728
3.4913,0.29404,0.016874,-1.6762,5.8456,0.41919
4.6434,0.5028,0.012044,-2.512,5.7078,0.6986
3.3105,0.55039,2.18E-06,2.4745,1.6625,-8.0115E-08
3.8173,0.08818,-0.10565,1.6703,1.088,1.5456
4.0207,0.08865,-0.033272,-0.5556,4.1668,-0.70519
3.8067,-0.006786,0.037988,0.27882,1.37,1.5513
3.7867,0.088233,-0.23389,2.0902,1.0871,2.1126
2.9358,-0.72082,0.45114,2.6082,4.4115,-2.2393
3.8989,0.016668,-0.14307,1.8056,3.327,1.69
2.0194,0.52669,-0.21072,3.0479,1.7038,2.3671
0,0,0,-2.9263,2.921,-0.5588
1.9586,-1.2398,-0.025695,3.048,5.8634,0.4191
4.9276,0.070577,0.001749,-2.7888,4.0165,0.97817
3.9249,0.027272,-0.017512,0.27789,4.1669,-0.70545
4.0313,0.016189,0.011884,1.7992,3.3268,-0.14032
3.8015,0.049425,0.055766,1.2532,1.5099,-1.6926
3.8196,-0.011971,0.0053632,0.5584,0.53019,0.55954
3.7262,0.11363,-0.016171,-0.41903,5.8453,-0.27949
3.7555,-0.010505,0.055278,0.13949,1.5103,1.8361
4.5561,0.19438,-0.0057151,-2.5005,2.4934,-0.55935
3.8695,0.032169,0.0091625,0.27803,4.4468,0.42243
3.8273,0.071916,0.018123,-1.7552E-08,5.7055,0.41941
3.8754,1.738E-05,0.0622,-1.109,3.048,0.8463
3.534,0.031264,0.16232,2.2378,3.6068,-2.6827
3.7647,-0.041176,0.038918,1.1155,4.8658,-1.8332
3.5134,0.22338,0.2688,2.219,1.6518,-2.11
3.8234,-0.001092,-9.3937E-06,0.69796,0.53015,-0.27974
4.3005,1.6685,-0.034608,3.048,0.37479,0.2794
5,0,0,-3.048,4.2843,-1.1176
3.8106,0.022835,-0.071182,-1.265E-07,2.9083,-1.8391
3.7769,-0.0069137,0.04226,0.27901,1.3704,1.8351
4.0281,-0.29804,-0.3197,-2.5106,1.7935,-2.5378
4.074,-0.1383,0.020352,-1.9358,1.7917,0.42042
5,0,0,-3.048,1.2262,1.9571
3.8461,-0.12656,0.019312,1.6736,5.4274,-0.27974
3.7926,-0.0043347,-0.044784,1.2559,3.1877,2.2611
4.0199,-0.041453,-0.082593,1.9384,2.7692,0.84177
3.6339,-0.16232,-0.11275,-0.83813,0.38958,-2.2492
4.1279,0.027813,-0.040415,-1.8034,2.6298,-1.4066
3.9063,-0.025123,0.11506,-0.83746,2.3494,2.2616
3.7874,0.09039,0.11597,-0.69771,4.3057,2.12
4.0658,0.032827,-0.070678,-1.1151,5.0063,-1.5474
4.1708,0.10859,-0.028397,-1.663,4.1651,-1.1247
3.9871,0.040401,0.0051045,-1.41E-07,4.0271,0.1411
3.8191,0.0079151,0.045597,0.27907,2.6288,2.1211
4.1545,-0.17709,0.046538,-1.5349,0.66925,1.4011
3.9055,0.082268,-0.10242,-0.83752,5.1455,-1.9729
3.82,-8.784E-06,0.054731,-1.7539E-07,3.048,1.2736
3.8863,-0.040825,0.037121,0.13915,1.7894,1.1292
4.0721,-0.049108,0.0057209,-0.55475,2.2089,0.14108
4.0157,-0.20121,-0.04265,-2.3556,3.3284,-1.6818
3.6868,-0.0068929,0.061978,1.397,6.096,-1.397
4.1001,-0.0042585,0.031213,-0.83198,2.6287,0.70591
3.8129,4.6962E-06,-0.0080758,-0.69259,3.048,-0.1412
3.7132,0.0024858,0.062534,-0.55679,4.5865,1.1271
5.4782,0.05891,0.15592,2.936,3.7403,-0.97797
5.4522,0.025223,-0.035819,2.9362,5.0082,0.27941
2.867,0.4666,-0.50651,2.6135,4.6229,2.3814
3.6606,0.0086618,-0.016191,1.8161,3.3274,2.794
3.8013,5.234E-07,-0.047739,-0.55484,3.048,-0.70685
3.5575,0.28836,-0.21572,2.0964,0.52908,2.2512
2.7158,-0.15598,-0.17273,-1.2573,0.10869,-2.3884
3.8359,0.011666,-0.015208,0.4185,5.2861,-0.84088
3.9087,0.020183,0.0090591,0.41685,4.3069,0.56372
3.964,0.016736,-0.11054,1.802,3.3269,1.2653
3.6968,0.012528,-0.011372,0.41909,4.445,-2.6829
3.7455,-0.037021,0.038513,0.27934,0.39049,1.5393
3.7376,0.01148,-0.078133,-0.27875,4.586,-1.5524
3.8313,-0.022854,-0.010227,0.83564,4.8665,1.1248
0.8702,-0.78723,-0.25021,-2.2371,0.25092,-2.794
2.1542,-0.2328,-0.21107,-1.6765,0.10868,-2.3884
3.4695,-0.13645,-0.036474,-1.2494,1.6494,-0.98497
4.2271,-0.13319,0.037157,-1.9397,1.9327,1.4047
4.9406,0.89822,0.018775,3.048,3.3134,-0.1397
3.8374,0.010281,0.026983,0.13917,4.5866,0.84487
3.8825,-0.0065296,0.058711,-0.41783,1.3696,1.1263
3.7444,-0.0063653,-0.19537,-1.3943,3.1877,-2.1194
3.7917,-0.026549,-0.054736,0.1396,2.0699,-2.2617
3.9064,0.016535,-0.036102,1.1112,2.4892,1.2707
4.04,-0.011403,0.033093,-0.41634,2.4887,0.70676
4.5744,-0.51886,-0.044727,-2.4834,4.7489,-1.3988
4.5126,-0.038346,0.0045867,-2.3594,3.7411,0.41974
3.7227,-0.0036216,0.017027,0.55857,5.0048,2.2591
4.9945,-0.29534,0.60226,2.7927,2.4971,-2.1026
3.8252,0.045816,0.056391,1.2527,1.79,-1.6938
2.3892,0.57363,-0.2505,2.531,0.10532,1.6766
3.7286,-0.016324,0.052938,0.13965,1.0912,2.2592
3.9183,0.2214,0.0086013,-2.2131,2.9079,0.55998
1.4481,0.23063,-0.29819,-1.8162,6.096,-2.3844
4.551,0.16857,0.061601,-2.3601,4.0175,1.8242
3.6787,0.058556,0.22922,2.0898,3.1878,-2.2561
4.5717,0.0063398,0.16631,2.5028,3.7402,-1.1192
3.8898,-0.041023,-0.017285,1.1111,4.5869,0.56218
3.4346,-0.34493,-0.26974,2.3463,4.4414,1.8225
3.7267,0.006793,-0.027809,0.13969,2.6289,-2.6829
3.8477,0.095571,-0.15325,1.8094,2.0712,1.9746
3.7914,0.077686,-0.040829,-0.27819,4.4467,-0.84553
4.1088,-0.037953,-0.027835,-0.83222,2.3491,-0.70564
3.7876,0.018388,-0.017053,0.97699,2.2097,2.2613
3.6693,-0.024191,0.01216,0.97777,5.4252,-2.3985
3.8114,0.0080946,0.051494,1.2551,2.7686,-2.1199
3.8991,-0.076373,2.5386E-06,-0.13955,0.67,-2.346E-07
3.908,0.049769,0.018611,-0.13942,5.1463,0.42063
3.6722,-0.24063,0.30375,2.2361,5.2861,-2.3976
4.8852,0.067927,-0.15085,-2.7662,4.2719,-2.3814
3.9305,-0.060471,0.02883,1.3859,4.3063,-0.56219
4.2244,-0.42923,-0.08787,2.3508,4.1548,0.69954
3.9364,-0.0088336,-0.017249,0.97074,3.3274,0.84687
3.9531,-0.35354,-0.1362,2.2104,4.3002,1.1205
4.935,-0.027979,-0.047386,-2.7949,0.80396,-1.9601
1.9329,0.34098,0.052301,-2.0975,5.9853,0.83824
3.7584,0.058447,0.064912,-1.9105E-08,5.5657,1.6819
0.67097,3.1136E-05,0.45928,-2.2375,3.048,2.794
3.6097,-0.18052,-0.058688,-0.97774,0.25067,-0.97829
4.0568,-0.097995,0.0061522,-0.69383,1.9291,0.14089
2.8875,-0.17886,0.058525,-1.3969,0.11095,0.83826
4.252,-0.0091778,0.016552,-1.8008,2.4906,0.84258
3.9134,-0.052134,0.082188,-0.2787,2.0696,1.6967
4.6235,0.033862,0.0096341,-2.3646,5.1555,0.27961
3.8679,-0.040578,0.11596,-1.3948,4.7255,2.1176
3.8769,0.0071013,0.012443,0.27837,4.7267,0.56241
3.9282,-0.012643,-0.0078586,0.83239,3.8868,0.7054
3.0823,-0.36575,-0.1381,-1.8165,0.24802,-2.3917
3.7939,-0.010242,0.034918,-0.27826,1.5093,0.7038
3.7494,0.11887,0.093169,-0.41902,5.7055,1.6799
2.8029,0.087886,0.12359,-0.9779,6.096,2.529
2.4713,0.5715,0.2781,2.5213,1.7909,-2.7945
3.7644,-0.015579,0.0048279,0.41908,0.11098,0.27942
4.7444,-0.084438,0.0025508,-2.5091,0.80202,0.13975
3.9224,0.0066372,0.043176,-0.83186,3.1877,0.70602
3.8818,-0.1226,0.091815,1.8094,5.1491,-1.121
3.9325,-0.013739,0.0068663,0.41586,3.1878,0.42415
4.28,0.16273,-0.035239,-2.0763,4.1615,-1.2624
3.7619,0.0050771,0.006129,0.69837,2.0701,2.5427
4.4847,0.10834,-0.054386,-2.2222,1.0813,-1.5418
4.1893,-0.018043,-0.059431,-1.5319,1.0887,-1.5462
4.9842,-0.058983,-0.0037074,-2.9375,0.65868,-0.69852
3.986,0.023421,0.070226,-1.3915,1.3694,1.5491
5.1957,-0.47419,0.019097,2.9373,4.1614,-0.1397
3.928,-0.072484,-0.073498,-0.55798,0.94994,-1.4049
4.1665,-0.10833,-0.015013,-1.5235,1.9303,-0.562
4.4483,-0.27136,0.029584,-2.2341,0.52739,1.2585
3.4167,0.13846,-0.022823,-1.3865,4.4467,-0.56197
4.1925,0.18034,-0.049163,-1.6745,5.427,-1.5417
3.8614,5.0565E-06,-0.022598,0.41713,3.048,-1.2732
3.9712,-0.050325,-1.1394E-05,1.3849,4.026,-5.0891E-07
3.8515,0.051516,0.043158,1.2514,1.3691,-1.1249
2.4839,0.22076,-0.27633,-2.2375,2.7685,-2.6827
3.9677,-0.12013,0.014876,-0.55814,0.66995,0.27993
4.2232,0.13239,-0.042664,-1.9409,4.1633,-1.5462
3.5347,0.080081,0.077307,-0.27939,5.8478,2.3917
4.0894,-0.30325,0.13776,2.2133,4.1588,-1.1207
3.9584,-0.15985,-0.15303,2.087,5.1516,1.4013
0.88664,0.065384,-0.16978,2.794,1.7037,2.3728
4.2241,0.18482,-0.035319,-1.6739,5.4273,-1.1199
1.9261,0.34666,0.094999,-2.0975,5.9853,1.2574
3.8375,0.016859,0.18979,2.0791,1.3649,-1.685
4.2583,-0.0075147,0.0028298,-1.7998,2.4906,0.14032
4.0605,-0.0048609,0.033789,-0.8319,2.7685,0.70598
4.053,-0.013478,0.063439,-0.69509,2.4889,1.2723
5,0,0,-3.0481,4.2922,-2.3802
4.6121,-0.43564,0.5423,2.6459,4.0158,-2.1043
3.8904,-0.03253,-0.052892,1.2506,3.8862,1.4112
3.8447,-0.047965,-0.051756,1.2513,4.4463,1.4095
5.584,0.61761,0.11557,3.048,0.80733,-0.8382
4.1533,-0.13525,-0.12047,2.2169,2.6302,0.98053
3.6509,0.054443,-0.085861,1.5366,0.25055,1.678
4.0764,-0.093675,0.043405,-0.97569,0.94947,0.98189
3.9764,-0.14143,-0.082211,-2.0801,3.1877,-1.6858
3.6893,-0.21635,0.096089,-1.2572,0.38953,2.2491
3.8898,0.020889,-0.026343,-9.7104E-08,5.0064,-0.70193
3.9154,-0.082132,0.029723,1.6657,4.8687,-0.42044
3.735,0.012248,0.022286,1.5366,2.6289,-2.6828
4.065,-0.048318,0.024535,-0.55506,2.209,0.56465
3.9615,0.18275,-0.071667,-1.3964,5.566,-1.823
4.0665,-0.0035392,-0.013629,-0.69274,3.3276,-0.28239
3.7261,0.00017909,0.021935,1.5366,3.048,-2.6828
4.1209,0.41846,-0.20271,2.4834,4.7489,1.3988
3.7536,0.0058674,0.16585,1.9543,2.4895,-2.4003
4.0058,0.11964,0.023381,1.7987,1.9316,-0.28051
3.5906,-0.020756,-0.071084,-0.55878,2.3495,-2.6829
3.6723,-0.068102,-0.075951,-0.13968,0.53005,-2.2525
3.1933,5.7259E-05,-0.16642,-0.97767,3.048,-2.5428
3.8967,-0.022767,0.019247,0.97206,4.1665,-0.987
3.8734,0.0047934,0.12282,1.6695,2.6293,-1.8339
4.0031,-0.0074176,0.064631,-0.41719,2.4889,1.2728
4.377,0.014128,-0.020823,-2.0791,3.7432,-0.98149
4.0014,0.0084871,0.12585,-1.8147,3.7462,2.4009
3.8737,0.022703,0.023067,0.97306,1.9296,-1.2701
3.8158,4.2678E-06,0.034866,-0.41602,3.048,0.56563
3.837,-0.01169,0.086263,-0.13954,3.4672,2.1212
3.5269,-0.031826,0.053018,-0.41908,3.1877,2.6829
3.5757,0.35764,0.068421,2.3422,1.6545,-0.55945
3.2761,-0.54376,-0.050272,-2.3798,0.249,-1.3974
4.0314,0.010713,0.0057829,-0.27728,3.6074,0.1413
3.7824,-0.05176,0.055056,1.2541,4.8663,-1.6906
3.8748,-0.075777,-0.08024,1.6652,4.728,1.1232
3.8607,0.0035194,0.00048756,0.69563,1.7896,1.2703
2.9549,0.31198,-0.10142,-1.6765,5.8506,-2.54
3.4544,-0.00036187,-0.33879,2.3579,3.048,2.106
4.9193,0.8868,0.11269,2.7942,0.66055,-0.83829
4.2195,-0.56634,0.09467,2.4909,2.7661,-0.6991
3.8464,0.057859,-0.010953,1.2545,0.80917,0.28001
1.9926,-0.4595,-0.92113,2.6568,2.7681,2.794
0.84939,0.45681,-0.10947,-2.531,5.9907,-1.8165
4.3693,-0.19229,0.20148,-2.3705,4.8699,2.3961
3.6172,-0.10714,0.041745,1.816,4.3053,-2.6827
3.7767,0.0001318,0.081839,1.5346,3.048,-2.2603
3.6621,0.0022634,0.0074222,0.5588,5.2833,2.794
3.7084,-0.00070233,-0.01068,0.8382,0,1.5367
3.828,0.0042963,-0.055739,1.2542,2.9083,1.9784
3.9357,0.029107,0.019503,-0.27867,5.0065,0.42099
3.7065,0.0027897,-0.0014715,0.6985,6.096,-1.5367
3.9547,-0.10432,0.07763,1.9442,5.0111,-0.8403
3.7652,0.0046635,0.016156,1.2573,0,-0.4191
3.967,0.02618,0.017701,1.2467,2.3496,-0.42233
3.8182,-0.12414,0.10507,-0.69821,0.67031,1.9682
1.6184,0.12741,-0.0088158,-2.794,5.8634,-0.5588
3.9303,-0.047439,-0.038619,-1.6273E-07,1.9293,-0.98841
3.7751,0.025298,0.043393,0.27913,4.3057,2.1202
3.9829,0.039464,0.083809,1.6636,2.3507,-1.1252
3.8813,0.011193,6.0199E-06,0.69544,1.3692,-5.1606E-07
4.1195,-0.068253,-0.044517,2.0771,2.6302,0.42032
2.1025,-0.017469,-0.82165,3.048,1.0911,2.667
3.6082,-0.19779,-9.9143E-06,-1.1174,0.25064,-3.681E-08
4.9041,0.091015,0.01119,-2.7921,2.3566,1.2578
4.357,-0.57869,-0.21914,2.4912,4.1497,1.3993
3.5919,0.1267,-0.018914,-0.9719,4.4468,-0.42196
3.7304,0.060251,0.077824,-0.13947,4.4458,1.8368
3.5631,0.35648,0.10602,2.3424,1.6545,-0.83933
4.8628,-0.95755,0.018808,2.9423,2.8005,-0.1397
3.7053,0.021086,0.16024,-0.83703,2.9083,2.1207
4.9918,-0.031168,-0.037421,-2.9381,4.8705,-2.1
3.8998,-0.026288,-0.0061518,-1.1948E-07,1.2294,-0.14043
4.0869,-0.035609,-0.017246,-0.69325,2.3489,-0.42338
3.8937,-0.020499,0.030541,-0.13929,1.2295,0.70257
3.935,0.032939,0.0088011,1.109,1.9294,-0.28143
3.7336,-0.018892,0.0085347,0.83752,5.1455,-1.9729
3.7576,-0.0053431,0.0098067,0.83792,5.7056,-1.2588
1.9269,1.0143,-0.19911,2.6778,0.098385,1.397
4.3519,0.017259,-0.097407,-2.0921,5.1484,-2.112
