Points:0,Points:1,Points:2,U:0,U:1,U:2
9.0435,20,10.478,0,0,0
9.0435,20,11.913,0,0,0
9.0435,20,8.5652,0,0,0
9.0435,20,16.696,0,0,0
9.0435,20,19.13,0,0,0
9.0435,20,3.7825,0,0,0
8.5652,20,14.304,0,0,0
8.5652,20,8.5652,0,0,0
8.5652,20,15.261,0,0,0
8.5652,20,10,0,0,0
8.5652,20,9.0435,0,0,0
8.5652,20,13.348,0,0,0
8.5652,20,1.3623,0,0,0
8.5652,20,7.6087,0,0,0
8.5652,20,15.739,0,0,0
8.5652,20,2.3426,0,0,0
8.5652,20,18.144,0,0,0
8.5652,20,4.7391,0,0,0
8.5652,20,17.176,0,0,0
8.5652,20,4.2608,0,0,0
8.5652,20,14.783,0,0,0
8.5652,20,5.6957,0,0,0
8.5652,20,3.3039,0,0,0
8.5652,20,16.217,0,0,0
8.5652,20,9.5217,0,0,0
8.5652,20,10.478,0,0,0
8.5652,20,3.7825,0,0,0
8.5652,20,1.8558,0,0,0
8.5652,20,10.957,0,0,0
8.5652,20,6.6522,0,0,0
8.5652,20,17.657,0,0,0
8.5652,20,11.913,0,0,0
8.5652,20,8.087,0,0,0
8.5652,20,18.638,0,0,0
8.5652,20,0.86974,0,0,0
8.5652,20,12.391,0,0,0
8.5652,20,11.435,0,0,0
8.5652,20,2.8244,0,0,0
8.5652,20,5.2174,0,0,0
8.5652,20,6.1739,0,0,0
8.5652,20,19.13,0,0,0
8.5652,20,12.87,0,0,0
8.5652,20,7.1304,0,0,0
8.5652,20,13.826,0,0,0
8.5652,20,16.696,0,0,0
8.087,20,3.3039,0,0,0
8.087,20,5.2174,0,0,0
8.087,20,18.144,0,0,0
8.087,20,12.87,0,0,0
8.087,20,7.1304,0,0,0
8.087,20,9.0435,0,0,0
8.087,20,2.3426,0,0,0
8.087,20,9.5217,0,0,0
8.087,20,14.304,0,0,0
8.087,20,2.8244,0,0,0
8.087,20,10.478,0,0,0
8.087,20,15.739,0,0,0
8.087,20,13.826,0,0,0
8.087,20,14.783,0,0,0
8.087,20,6.6522,0,0,0
8.087,20,11.435,0,0,0
8.087,20,18.638,0,0,0
8.087,20,15.261,0,0,0
8.087,20,0.86974,0,0,0
8.087,20,11.913,0,0,0
8.087,20,13.348,0,0,0
8.087,20,10,0,0,0
8.087,20,1.3623,0,0,0
8.087,20,17.176,0,0,0
8.087,20,4.2608,0,0,0
8.087,20,16.696,0,0,0
8.087,20,8.5652,0,0,0
8.087,20,19.13,0,0,0
8.087,20,3.7825,0,0,0
8.087,20,12.391,0,0,0
8.087,20,16.217,0,0,0
8.087,20,5.6957,0,0,0
8.087,20,10.957,0,0,0
8.087,20,7.6087,0,0,0
8.087,20,4.7391,0,0,0
8.087,20,1.8558,0,0,0
8.087,20,6.1739,0,0,0
8.087,20,17.657,0,0,0
8.087,20,8.087,0,0,0
7.6087,20,16.696,0,0,0
7.6087,20,10.478,0,0,0
7.6087,20,10.957,0,0,0
7.6087,20,14.783,0,0,0
7.6087,20,2.3426,0,0,0
7.6087,20,7.1304,0,0,0
7.6087,20,8.5652,0,0,0
7.6087,20,18.638,0,0,0
7.6087,20,8.087,0,0,0
7.6087,20,1.8558,0,0,0
7.6087,20,3.7825,0,0,0
7.6087,20,3.3039,0,0,0
7.6087,20,5.2174,0,0,0
7.6087,20,11.435,0,0,0
7.6087,20,1.3623,0,0,0
7.6087,20,15.739,0,0,0
7.6087,20,2.8244,0,0,0
7.6087,20,4.2608,0,0,0
7.6087,20,12.87,0,0,0
7.6087,20,18.144,0,0,0
7.6087,20,13.348,0,0,0
7.6087,20,16.217,0,0,0
7.6087,20,13.826,0,0,0
7.6087,20,14.304,0,0,0
7.6087,20,5.6957,0,0,0
7.6087,20,11.913,0,0,0
7.6087,20,0.86974,0,0,0
7.6087,20,17.657,0,0,0
7.6087,20,9.5217,0,0,0
7.6087,20,6.6522,0,0,0
7.6087,20,6.1739,0,0,0
7.6087,20,17.176,0,0,0
7.6087,20,4.7391,0,0,0
7.6087,20,7.6087,0,0,0
7.6087,20,9.0435,0,0,0
7.6087,20,15.261,0,0,0
7.6087,20,19.13,0,0,0
7.6087,20,10,0,0,0
7.6087,20,12.391,0,0,0
7.1304,20,16.217,0,0,0
7.1304,20,12.391,0,0,0
7.1304,20,8.087,0,0,0
7.1304,20,2.3426,0,0,0
7.1304,20,18.638,0,0,0
7.1304,20,13.826,0,0,0
7.1304,20,18.144,0,0,0
7.1304,20,7.6087,0,0,0
7.1304,20,16.696,0,0,0
7.1304,20,10.478,0,0,0
7.1304,20,8.5652,0,0,0
7.1304,20,4.2608,0,0,0
7.1304,20,0.86974,0,0,0
7.1304,20,9.0435,0,0,0
7.1304,20,1.3623,0,0,0
7.1304,20,19.13,0,0,0
7.1304,20,5.6957,0,0,0
7.1304,20,6.1739,0,0,0
7.1304,20,1.8558,0,0,0
7.1304,20,15.739,0,0,0
7.1304,20,10.957,0,0,0
7.1304,20,9.5217,0,0,0
7.1304,20,5.2174,0,0,0
7.1304,20,11.913,0,0,0
7.1304,20,15.261,0,0,0
7.1304,20,17.176,0,0,0
7.1304,20,4.7391,0,0,0
7.1304,20,17.657,0,0,0
7.1304,20,12.87,0,0,0
7.1304,20,2.8244,0,0,0
7.1304,20,3.3039,0,0,0
7.1304,20,6.6522,0,0,0
7.1304,20,14.783,0,0,0
7.1304,20,11.435,0,0,0
7.1304,20,3.7825,0,0,0
7.1304,20,10,0,0,0
7.1304,20,7.1304,0,0,0
7.1304,20,13.348,0,0,0
7.1304,20,14.304,0,0,0
6.6522,20,1.8558,0,0,0
6.6522,20,12.391,0,0,0
6.6522,20,5.6957,0,0,0
6.6522,20,17.657,0,0,0
6.6522,20,18.144,0,0,0
6.6522,20,6.1739,0,0,0
6.6522,20,8.5652,0,0,0
6.6522,20,9.0435,0,0,0
6.6522,20,19.13,0,0,0
6.6522,20,10.478,0,0,0
6.6522,20,15.739,0,0,0
6.6522,20,3.7825,0,0,0
6.6522,20,0.86974,0,0,0
6.6522,20,13.826,0,0,0
6.6522,20,3.3039,0,0,0
6.6522,20,2.3426,0,0,0
6.6522,20,9.5217,0,0,0
6.6522,20,14.304,0,0,0
6.6522,20,12.87,0,0,0
6.6522,20,11.913,0,0,0
6.6522,20,10.957,0,0,0
6.6522,20,16.696,0,0,0
6.6522,20,7.6087,0,0,0
6.6522,20,17.176,0,0,0
6.6522,20,13.348,0,0,0
6.6522,20,16.217,0,0,0
6.6522,20,4.7391,0,0,0
6.6522,20,2.8244,0,0,0
6.6522,20,4.2608,0,0,0
6.6522,20,8.087,0,0,0
6.6522,20,11.435,0,0,0
6.6522,20,14.783,0,0,0
6.6522,20,10,0,0,0
6.6522,20,7.1304,0,0,0
6.6522,20,1.3623,0,0,0
6.6522,20,5.2174,0,0,0
6.6522,20,18.638,0,0,0
6.6522,20,15.261,0,0,0
6.6522,20,6.6522,0,0,0
6.1739,20,3.7825,0,0,0
6.1739,20,10,0,0,0
6.1739,20,18.638,0,0,0
6.1739,20,13.348,0,0,0
6.1739,20,1.3623,0,0,0
6.1739,20,4.2608,0,0,0
6.1739,20,2.3426,0,0,0
6.1739,20,0.86974,0,0,0
6.1739,20,9.5217,0,0,0
6.1739,20,13.826,0,0,0
6.1739,20,6.1739,0,0,0
6.1739,20,1.8558,0,0,0
6.1739,20,12.87,0,0,0
6.1739,20,9.0435,0,0,0
6.1739,20,17.657,0,0,0
6.1739,20,8.087,0,0,0
6.1739,20,10.478,0,0,0
6.1739,20,18.144,0,0,0
6.1739,20,5.2174,0,0,0
6.1739,20,15.739,0,0,0
6.1739,20,16.217,0,0,0
6.1739,20,16.696,0,0,0
6.1739,20,7.1304,0,0,0
6.1739,20,4.7391,0,0,0
6.1739,20,17.176,0,0,0
6.1739,20,8.5652,0,0,0
6.1739,20,14.304,0,0,0
6.1739,20,11.435,0,0,0
6.1739,20,6.6522,0,0,0
6.1739,20,10.957,0,0,0
6.1739,20,2.8244,0,0,0
6.1739,20,15.261,0,0,0
6.1739,20,19.13,0,0,0
6.1739,20,11.913,0,0,0
6.1739,20,12.391,0,0,0
6.1739,20,7.6087,0,0,0
6.1739,20,5.6957,0,0,0
6.1739,20,3.3039,0,0,0
6.1739,20,14.783,0,0,0
5.6957,20,12.391,0,0,0
5.6957,20,8.5652,0,0,0
5.6957,20,6.1739,0,0,0
5.6957,20,16.696,0,0,0
5.6957,20,5.2174,0,0,0
5.6957,20,13.826,0,0,0
5.6957,20,0.86974,0,0,0
5.6957,20,19.13,0,0,0
5.6957,20,6.6522,0,0,0
5.6957,20,18.638,0,0,0
5.6957,20,9.0435,0,0,0
5.6957,20,13.348,0,0,0
5.6957,20,15.261,0,0,0
5.6957,20,10.478,0,0,0
5.6957,20,18.144,0,0,0
5.6957,20,11.435,0,0,0
5.6957,20,4.2608,0,0,0
5.6957,20,4.7391,0,0,0
5.6957,20,2.3426,0,0,0
5.6957,20,5.6957,0,0,0
5.6957,20,10.957,0,0,0
5.6957,20,1.3623,0,0,0
5.6957,20,3.3039,0,0,0
5.6957,20,9.5217,0,0,0
5.6957,20,2.8244,0,0,0
5.6957,20,17.176,0,0,0
5.6957,20,7.1304,0,0,0
5.6957,20,11.913,0,0,0
5.6957,20,17.657,0,0,0
5.6957,20,7.6087,0,0,0
5.6957,20,15.739,0,0,0
5.6957,20,1.8558,0,0,0
5.6957,20,10,0,0,0
5.6957,20,3.7825,0,0,0
5.6957,20,16.217,0,0,0
5.6957,20,12.87,0,0,0
5.6957,20,14.304,0,0,0
5.6957,20,8.087,0,0,0
5.6957,20,14.783,0,0,0
5.2174,20,1.8558,0,0,0
5.2174,20,19.13,0,0,0
5.2174,20,9.5217,0,0,0
5.2174,20,10.478,0,0,0
5.2174,20,10,0,0,0
5.2174,20,16.696,0,0,0
5.2174,20,6.1739,0,0,0
5.2174,20,7.6087,0,0,0
5.2174,20,4.7391,0,0,0
5.2174,20,3.3039,0,0,0
5.2174,20,7.1304,0,0,0
5.2174,20,8.087,0,0,0
5.2174,20,18.638,0,0,0
5.2174,20,8.5652,0,0,0
5.2174,20,12.87,0,0,0
5.2174,20,5.2174,0,0,0
5.2174,20,9.0435,0,0,0
5.2174,20,11.435,0,0,0
5.2174,20,17.176,0,0,0
5.2174,20,13.826,0,0,0
5.2174,20,4.2608,0,0,0
5.2174,20,14.304,0,0,0
5.2174,20,11.913,0,0,0
5.2174,20,15.261,0,0,0
5.2174,20,14.783,0,0,0
5.2174,20,12.391,0,0,0
5.2174,20,0.86974,0,0,0
5.2174,20,17.657,0,0,0
5.2174,20,15.739,0,0,0
5.2174,20,3.7825,0,0,0
5.2174,20,2.8244,0,0,0
5.2174,20,6.6522,0,0,0
5.2174,20,5.6957,0,0,0
5.2174,20,13.348,0,0,0
5.2174,20,2.3426,0,0,0
5.2174,20,1.3623,0,0,0
5.2174,20,10.957,0,0,0
5.2174,20,18.144,0,0,0
5.2174,20,16.217,0,0,0
4.7391,20,3.3039,0,0,0
4.7391,20,4.7391,0,0,0
4.7391,20,11.913,0,0,0
4.7391,20,1.8558,0,0,0
4.7391,20,10.957,0,0,0
4.7391,20,18.144,0,0,0
4.7391,20,7.1304,0,0,0
4.7391,20,4.2608,0,0,0
4.7391,20,13.348,0,0,0
4.7391,20,19.13,0,0,0
4.7391,20,18.638,0,0,0
4.7391,20,0.86974,0,0,0
4.7391,20,2.3426,0,0,0
4.7391,20,7.6087,0,0,0
4.7391,20,12.391,0,0,0
4.7391,20,17.176,0,0,0
4.7391,20,5.2174,0,0,0
4.7391,20,1.3623,0,0,0
4.7391,20,10,0,0,0
4.7391,20,10.478,0,0,0
4.7391,20,2.8244,0,0,0
4.7391,20,16.696,0,0,0
4.7391,20,15.739,0,0,0
4.7391,20,6.1739,0,0,0
4.7391,20,8.5652,0,0,0
4.7391,20,5.6957,0,0,0
4.7391,20,9.0435,0,0,0
4.7391,20,14.304,0,0,0
4.7391,20,11.435,0,0,0
4.7391,20,13.826,0,0,0
4.7391,20,16.217,0,0,0
4.7391,20,12.87,0,0,0
4.7391,20,8.087,0,0,0
4.7391,20,3.7825,0,0,0
4.7391,20,14.783,0,0,0
4.7391,20,15.261,0,0,0
4.7391,20,9.5217,0,0,0
4.7391,20,17.657,0,0,0
4.7391,20,6.6522,0,0,0
4.2609,20,17.657,0,0,0
4.2609,20,4.2608,0,0,0
4.2609,20,6.6522,0,0,0
4.2609,20,3.7825,0,0,0
4.2609,20,4.7391,0,0,0
4.2609,20,1.3623,0,0,0
4.2609,20,9.0435,0,0,0
4.2609,20,8.087,0,0,0
4.2609,20,6.1739,0,0,0
4.2609,20,12.391,0,0,0
4.2609,20,10,0,0,0
4.2609,20,2.8244,0,0,0
4.2609,20,14.304,0,0,0
4.2609,20,2.3426,0,0,0
4.2609,20,5.2174,0,0,0
4.2609,20,14.783,0,0,0
4.2609,20,17.176,0,0,0
4.2609,20,13.348,0,0,0
4.2609,20,15.739,0,0,0
4.2609,20,10.478,0,0,0
4.2609,20,16.696,0,0,0
4.2609,20,11.435,0,0,0
4.2609,20,13.826,0,0,0
4.2609,20,0.86973,0,0,0
4.2609,20,3.3039,0,0,0
4.2609,20,16.217,0,0,0
4.2609,20,10.957,0,0,0
4.2609,20,18.144,0,0,0
4.2609,20,9.5217,0,0,0
4.2609,20,1.8558,0,0,0
4.2609,20,11.913,0,0,0
4.2609,20,18.638,0,0,0
4.2609,20,19.13,0,0,0
4.2609,20,15.261,0,0,0
4.2609,20,5.6957,0,0,0
4.2609,20,7.6087,0,0,0
4.2609,20,12.87,0,0,0
4.2609,20,8.5652,0,0,0
4.2609,20,7.1304,0,0,0
3.7826,20,12.391,0,0,0
3.7826,20,6.6522,0,0,0
3.7826,20,14.783,0,0,0
3.7826,20,7.1304,0,0,0
3.7826,20,5.6957,0,0,0
3.7826,20,5.2174,0,0,0
3.7826,20,17.176,0,0,0
3.7826,20,3.7825,0,0,0
3.7826,20,7.6087,0,0,0
3.7826,20,2.8244,0,0,0
3.7826,20,13.348,0,0,0
3.7826,20,6.1739,0,0,0
3.7826,20,12.87,0,0,0
3.7826,20,8.5652,0,0,0
3.7826,20,10.957,0,0,0
3.7826,20,11.913,0,0,0
3.7826,20,10.478,0,0,0
3.7826,20,8.087,0,0,0
3.7826,20,4.2608,0,0,0
3.7826,20,9.0435,0,0,0
3.7826,20,16.217,0,0,0
3.7826,20,15.739,0,0,0
3.7826,20,13.826,0,0,0
3.7826,20,11.435,0,0,0
3.7826,20,10,0,0,0
3.7826,20,3.3039,0,0,0
3.7826,20,14.304,0,0,0
3.7826,20,4.7391,0,0,0
3.7826,20,9.5217,0,0,0
3.7826,20,16.696,0,0,0
3.7826,20,15.261,0,0,0
3.7825,20,1.3622,0,0,0
3.7825,20,1.8558,0,0,0
3.7825,20,18.638,0,0,0
3.7825,20,19.13,0,0,0
3.7825,20,17.657,0,0,0
3.7825,20,0.86971,0,0,0
3.7825,20,2.3426,0,0,0
3.7825,20,18.144,0,0,0
3.3041,20,0.86968,0,0,0
3.3041,20,16.217,0,0,0
3.3041,20,16.696,0,0,0
3.3041,20,1.8558,0,0,0
3.3041,20,9.5217,0,0,0
3.3041,20,10.478,0,0,0
3.3041,20,18.144,0,0,0
3.3041,20,7.1304,0,0,0
3.3041,20,4.7391,0,0,0
3.3041,20,2.8244,0,0,0
3.3041,20,14.304,0,0,0
3.3041,20,8.087,0,0,0
3.3041,20,15.739,0,0,0
3.3041,20,10,0,0,0
3.3041,20,14.783,0,0,0
3.3041,20,8.5652,0,0,0
3.3041,20,19.13,0,0,0
3.3041,20,9.0435,0,0,0
3.3041,20,10.957,0,0,0
3.3041,20,1.3622,0,0,0
3.3041,20,12.87,0,0,0
3.3041,20,17.657,0,0,0
3.3041,20,5.6957,0,0,0
3.3041,20,3.3039,0,0,0
3.3041,20,15.261,0,0,0
3.3041,20,13.826,0,0,0
3.3041,20,6.1739,0,0,0
3.3041,20,11.435,0,0,0
3.3041,20,17.176,0,0,0
3.3041,20,4.2608,0,0,0
3.3041,20,3.7825,0,0,0
3.3041,20,13.348,0,0,0
3.3041,20,18.638,0,0,0
3.3041,20,6.6522,0,0,0
3.3041,20,5.2174,0,0,0
3.3041,20,2.3426,0,0,0
3.3041,20,12.391,0,0,0
3.3041,20,11.913,0,0,0
3.3041,20,7.6087,0,0,0
2.8253,20,10.957,0,0,0
2.8253,20,9.0435,0,0,0
2.8253,20,16.218,0,0,0
2.8253,20,16.696,0,0,0
2.8253,20,15.261,0,0,0
2.8253,20,6.6522,0,0,0
2.8253,20,11.435,0,0,0
2.8253,20,12.391,0,0,0
2.8253,20,7.6087,0,0,0
2.8253,20,0.86967,0,0,0
2.8253,20,3.7825,0,0,0
2.8253,20,13.826,0,0,0
2.8253,20,5.2174,0,0,0
2.8253,20,10,0,0,0
2.8253,20,8.5652,0,0,0
2.8253,20,4.2608,0,0,0
2.8253,20,14.783,0,0,0
2.8253,20,14.304,0,0,0
2.8253,20,11.913,0,0,0
2.8253,20,6.1739,0,0,0
2.8253,20,8.087,0,0,0
2.8253,20,13.348,0,0,0
2.8253,20,3.3039,0,0,0
2.8253,20,5.6957,0,0,0
2.8253,20,9.5217,0,0,0
2.8253,20,19.13,0,0,0
2.8253,20,12.87,0,0,0
2.8253,20,7.1304,0,0,0
2.8253,20,15.739,0,0,0
2.8253,20,10.478,0,0,0
2.8253,20,4.7391,0,0,0
2.8252,20,1.3622,0,0,0
2.8252,20,2.8244,0,0,0
2.8252,20,1.8558,0,0,0
2.8252,20,17.176,0,0,0
2.8252,20,18.144,0,0,0
2.8252,20,17.657,0,0,0
2.8252,20,18.638,0,0,0
2.8252,20,2.3426,0,0,0
2.3456,20,0.86983,0,0,0
2.3456,20,19.13,0,0,0
2.3453,20,13.826,0,0,0
2.3453,20,8.5652,0,0,0
2.3453,20,5.2174,0,0,0
2.3453,20,14.783,0,0,0
2.3453,20,6.6522,0,0,0
2.3453,20,16.218,0,0,0
2.3453,20,11.435,0,0,0
2.3453,20,3.7825,0,0,0
2.3453,20,14.304,0,0,0
2.3453,20,5.6957,0,0,0
2.3453,20,15.739,0,0,0
2.3453,20,13.348,0,0,0
2.3453,20,4.7391,0,0,0
2.3453,20,10.957,0,0,0
2.3453,20,11.913,0,0,0
2.3453,20,7.1304,0,0,0
2.3453,20,9.0435,0,0,0
2.3453,20,9.5217,0,0,0
2.3453,20,8.087,0,0,0
2.3453,20,7.6087,0,0,0
2.3453,20,10,0,0,0
2.3453,20,15.261,0,0,0
2.3453,20,12.87,0,0,0
2.3453,20,4.2608,0,0,0
2.3453,20,10.478,0,0,0
2.3453,20,6.1739,0,0,0
2.3453,20,12.391,0,0,0
2.3452,20,17.176,0,0,0
2.3452,20,16.696,0,0,0
2.3452,20,2.8244,0,0,0
2.3452,20,3.3039,0,0,0
2.3451,20,17.657,0,0,0
2.3451,20,1.3623,0,0,0
2.3451,20,2.3426,0,0,0
2.3451,20,18.638,0,0,0
2.345,20,1.8558,0,0,0
2.345,20,18.144,0,0,0
1.864,20,0.87071,0,0,0
1.864,20,19.129,0,0,0
1.8628,20,4.2608,0,0,0
1.8628,20,15.261,0,0,0
1.8628,20,10.478,0,0,0
1.8628,20,3.7825,0,0,0
1.8628,20,13.348,0,0,0
1.8628,20,10,0,0,0
1.8628,20,8.087,0,0,0
1.8628,20,18.637,0,0,0
1.8628,20,7.6087,0,0,0
1.8628,20,5.2174,0,0,0
1.8628,20,12.87,0,0,0
1.8628,20,15.739,0,0,0
1.8628,20,4.7391,0,0,0
1.8628,20,10.957,0,0,0
1.8628,20,12.391,0,0,0
1.8628,20,9.5217,0,0,0
1.8628,20,3.3039,0,0,0
1.8628,20,6.6522,0,0,0
1.8628,20,16.696,0,0,0
1.8628,20,9.0435,0,0,0
1.8628,20,6.1739,0,0,0
1.8628,20,14.783,0,0,0
1.8628,20,14.304,0,0,0
1.8628,20,13.826,0,0,0
1.8628,20,11.913,0,0,0
1.8628,20,16.218,0,0,0
1.8628,20,8.5652,0,0,0
1.8628,20,7.1304,0,0,0
1.8628,20,11.435,0,0,0
1.8628,20,5.6957,0,0,0
1.8627,20,1.3628,0,0,0
1.8626,20,2.8244,0,0,0
1.8626,20,17.176,0,0,0
1.8625,20,17.657,0,0,0
1.8625,20,2.3427,0,0,0
1.8624,20,18.144,0,0,0
1.8624,20,1.856,0,0,0
1.3813,20,19.126,0,0,0
1.3812,20,0.87381,0,0,0
1.3785,20,1.3646,0,0,0
1.3785,20,18.635,0,0,0
1.3782,20,8.5652,0,0,0
1.3782,20,6.6522,0,0,0
1.3782,20,11.435,0,0,0
1.3782,20,12.391,0,0,0
1.3782,20,10.478,0,0,0
1.3782,20,9.5217,0,0,0
1.3782,20,15.261,0,0,0
1.3782,20,10.957,0,0,0
1.3782,20,9.0435,0,0,0
1.3782,20,14.304,0,0,0
1.3782,20,8.087,0,0,0
1.3782,20,5.6957,0,0,0
1.3782,20,12.87,0,0,0
1.3782,20,10,0,0,0
1.3782,20,4.2608,0,0,0
1.3782,20,13.348,0,0,0
1.3782,20,7.6087,0,0,0
1.3782,20,3.7825,0,0,0
1.3782,20,14.783,0,0,0
1.3782,20,7.1304,0,0,0
1.3782,20,11.913,0,0,0
1.3782,20,4.7391,0,0,0
1.3782,20,5.2174,0,0,0
1.3782,20,16.217,0,0,0
1.3782,20,15.739,0,0,0
1.3782,20,6.1739,0,0,0
1.3782,20,13.826,0,0,0
1.3781,20,3.3039,0,0,0
1.3781,20,16.696,0,0,0
1.3779,20,17.175,0,0,0
1.3779,20,2.8245,0,0,0
1.3777,20,18.143,0,0,0
1.3777,20,17.657,0,0,0
1.3777,20,2.343,0,0,0
1.3777,20,1.8569,0,0,0
0.90766,20,19.117,0,0,0
0.90763,20,0.88267,0,0,0
0.90287,20,18.631,0,0,0
0.90283,20,1.3695,0,0,0
0.90214,20,7.1304,0,0,0
0.90214,20,10.957,0,0,0
0.90214,20,5.6957,0,0,0
0.90214,20,7.6087,0,0,0
0.90214,20,14.783,0,0,0
0.90214,20,5.2174,0,0,0
0.90214,20,13.348,0,0,0
0.90214,20,12.87,0,0,0
0.90214,20,12.391,0,0,0
0.90214,20,9.0435,0,0,0
0.90214,20,11.913,0,0,0
0.90214,20,13.826,0,0,0
0.90214,20,6.6522,0,0,0
0.90214,20,10,0,0,0
0.90214,20,11.435,0,0,0
0.90214,20,14.304,0,0,0
0.90214,20,10.478,0,0,0
0.90214,20,6.1739,0,0,0
0.90214,20,8.087,0,0,0
0.90214,20,8.5652,0,0,0
0.90214,20,9.5217,0,0,0
0.90213,20,15.261,0,0,0
0.90213,20,4.7391,0,0,0
0.90212,20,4.2608,0,0,0
0.90212,20,15.739,0,0,0
0.90207,20,16.217,0,0,0
0.90207,20,3.7825,0,0,0
0.90196,20,16.696,0,0,0
0.90196,20,3.304,0,0,0
0.90177,20,17.175,0,0,0
0.90177,20,2.8248,0,0,0
0.90164,20,18.141,0,0,0
0.90162,20,1.8591,0,0,0
0.90157,20,17.656,0,0,0
0.90156,20,2.3439,0,0,0
19.5,19.94,11.435,3.0622,-2.1851,2.4618
19.5,19.94,15.261,3.0209,-2.3751,3.2738
19.5,19.94,16.217,2.7834,-2.4002,3.7264
19.5,19.94,10.957,3.0657,-2.1365,2.3481
19.5,19.94,9.0435,3.0871,-2.6547,1.817
19.5,19.94,10.478,3.1054,-2.0645,2.2324
19.5,19.94,11.913,3.0696,-2.2537,2.5884
19.5,19.94,8.5652,3.0831,-2.7002,1.9112
19.5,19.94,8.087,3.2649,-2.0676,1.7783
19.5,19.94,16.696,2.7959,-2.1962,3.8309
19.5,19.94,3.7826,3.3065,-2.2278,1.2786
19.5,19.94,10,3.2581,-1.699,2.0575
19.5,19.94,15.739,2.9561,-2.1328,3.4895
19.5,19.94,9.5217,3.1736,-2.1415,1.892
19.5,19.94,17.654,2.6352,-2.4642,4.3127
19.5,19.94,18.136,2.6065,-2.5487,4.5433
19.5,19.94,17.175,2.7571,-2.162,4.0403
0.5,19.94,14.304,-1.2435,1.0362,-3.8427
0.5,19.94,2.8253,-1.4739,1.0911,1.5476
0.5,19.94,2.3455,-1.477,0.89275,1.9451
0.5,19.94,16.696,-1.3442,1.188,-9.0863
0.5,19.94,12.391,-1.0227,1.5022,-0.031813
0.5,19.94,15.261,-1.6537,1.1003,-7.0794
0.5,19.94,12.87,-1.1037,1.2866,-0.44125
0.5,19.94,6.6522,-0.71198,1.3748,0.55744
0.5,19.94,11.913,-0.47395,1.6181,0.47815
0.5,19.94,18.136,-0.90121,1.1007,-9.1314
0.5,19.94,17.654,-1.1511,1.1803,-9.0966
0.5,19.94,9.0435,-0.87894,1.489,0.42936
0.5,19.94,6.1739,-1.1995,1.3692,0.57011
0.5,19.94,11.435,-0.62559,1.5135,0.57305
0.5,19.94,10.478,-0.38916,1.4977,0.60296
0.5,19.94,5.6957,-1.3613,1.4061,0.45983
0.5,19.94,3.3041,-1.0859,1.2404,1.2363
0.5,19.94,8.087,-0.7708,1.3772,0.52605
0.5,19.94,13.348,-1.0451,1.2286,-1.1235
0.5,19.94,10,-0.52865,1.4314,0.58509
0.5,19.94,9.5217,-0.74206,1.4407,0.4753
0.5,19.94,8.5652,-0.77744,1.4593,0.50088
0.5,19.94,16.217,-1.5374,1.1916,-8.8059
0.5,19.94,1.8637,-1.3041,0.74098,2.2844
0.5,19.94,17.175,-1.2679,1.2017,-9.1232
0.5,19.94,15.739,-1.6892,1.1741,-8.1423
0.5,19.94,10.957,-0.76602,1.5173,0.52965
0.5,19.94,13.826,-1.2372,1.1269,-2.3339
0.5,19.94,14.783,-1.4436,1.0298,-5.6091
0.5,19.94,5.2174,-0.76844,1.4986,0.47334
0.5,19.94,4.2609,-0.99104,1.3957,0.79692
0.5,19.94,7.6087,-1.2636,1.3485,0.25436
0.5,19.94,4.7391,-0.43427,1.4985,0.70321
0.5,19.94,3.7826,-1.1587,1.3236,0.95726
0.5,19.94,7.1304,-0.95851,1.3621,0.32653
19.5,19.939,4.2608,3.1967,-3.1567,1.2221
19.5,19.939,2.8255,3.3251,-2.2162,0.96128
19.5,19.939,7.6089,3.3358,-2.2677,1.4189
19.5,19.939,3.3042,3.281,-2.2833,1.0226
19.5,19.939,4.7389,3.4104,-2.4666,1.0342
19.5,19.935,6.1739,3.5624,-2.4323,1.1114
19.5,19.934,13.348,3.1864,-2.3744,2.7573
19.5,19.934,13.826,3.2054,-2.0125,3.0017
19.5,19.931,1.3801,3.1735,-2.0065,1.0982
19.9,19.9,7.6087,6.6717,-4.5353,2.8378
19.9,19.9,10,6.5162,-3.3981,4.115
19.9,19.9,20,6.2733,-2.4927,14.44
19.9,19.9,7.1304,6.6006,-5.7762,2.9377
19.9,19.9,13.348,6.3727,-4.7487,5.5145
19.9,19.9,18.13,5.2131,-5.0973,9.0866
19.9,19.9,17.174,5.5142,-4.324,8.0805
19.9,19.9,9.5217,6.3473,-4.2829,3.7841
19.9,19.9,10.478,6.2108,-4.129,4.4647
19.9,19.9,15.261,6.0418,-4.7503,6.5476
19.9,19.9,11.913,6.1392,-4.5074,5.1768
19.9,19.9,4.7391,6.8209,-4.9332,2.0684
19.9,19.9,16.696,5.5918,-4.3925,7.6618
19.9,19.9,17.652,5.2703,-4.9284,8.6254
19.9,19.9,14.783,5.9791,-5.5059,6.7211
19.9,19.9,1.3958,6.3469,-4.0129,2.1963
19.9,19.9,5.2174,6.9824,-4.4088,2.8063
19.9,19.9,6.6522,7.0313,-4.431,2.9919
19.9,19.9,11.435,6.1243,-4.3703,4.9235
19.9,19.9,3.7826,6.6131,-4.4556,2.5572
19.9,19.9,4.2609,6.3935,-6.3135,2.4442
19.9,19.9,12.391,6.3031,-4.4033,5.5755
