U:0,U:1,U:2,Points:0,Points:1,Points:2
5,0,0,0,8.899,8.8997
5,0,0,0,7.7959,8.8997
5,0,0,0,6.686,8.8997
5,0,0,0,5.5584,8.8997
5,0,0,8.0707E-07,4.3938,8.8997
0,0,0,8.8989,0,8.8997
0,0,0,10,0,8.8997
0,0,0,11.101,0,8.8997
0,0,0,12.205,0,8.8997
0,0,0,13.318,0,8.8997
5,0,0,2.337E-05,3.17,8.8996
6.5731,0.36671,1.8909,19.391,0.82773,8.8996
5.1236,-0.6369,2.6174,17.905,19.201,8.8993
1.6225,-0.57423,1.4327,0.75714,0.00042737,8.8993
6.339,-1.2221,2.1565,19.14,18.056,8.8992
5,0,0,0.00028755,1.8878,8.8992
3.8916,0.5229,4.8511,2.0857,19.212,8.8991
4.7063,0.37558,1.9098,0.8553,18.166,8.8991
6.5814,0.35901,2.0787,19.211,2.0875,8.8991
6.0444,0.22269,2.3981,18.169,0.85573,8.8991
3.737,-0.83521,2.7734,0.67156,0.57108,8.8991
3.8778,-0.52224,4.5508,1.8906,0.78538,8.899
5.2863,-0.28588,3.0364,16.709,19.141,8.8987
6.5849,-0.64079,2.1053,19.123,16.806,8.8987
4.7189,-0.50292,1.7943,0.80464,1.8564,8.8987
5.7793,0.12479,2.9547,16.889,0.87512,8.8987
4.5262,-0.33257,5.7825,3.1467,0.85278,8.8987
4.4125,0.35552,5.8455,3.2837,19.147,8.8986
4.8842,0.21545,1.887,0.87493,16.888,8.8986
6.5571,0.2412,2.0903,19.147,3.2843,8.8986
4.1225,-0.57423,1.4327,0.00053218,0.52266,8.8986
4.8878,-0.24351,1.8724,0.85703,3.1365,8.8984
4.7405,0.24467,6.2627,4.4417,19.128,8.8983
5.3193,-0.13885,3.4371,15.554,19.125,8.8983
4.9376,0.14226,1.8924,0.88055,15.655,8.8983
6.5708,-0.37476,2.0696,19.118,15.609,8.8983
6.5258,0.17392,2.077,19.128,4.4419,8.8983
5.6145,0.066551,3.4253,15.656,0.88064,8.8983
4.868,-0.21877,6.3146,4.363,0.87239,8.8983
4.9365,-0.16451,1.8985,0.87347,4.3614,8.8982
4.9398,0.16534,6.2897,5.5721,19.122,8.898
5.3099,-0.068255,3.8175,14.426,19.121,8.898
4.9616,0.097316,1.9021,0.88103,14.476,8.898
6.5332,-0.22484,2.0465,19.118,14.453,8.898
6.5019,0.11492,2.0575,19.122,5.5722,8.898
4.9612,-0.097676,1.911,0.8779,5.5333,8.898
5.5044,0.03467,3.8379,14.476,0.88108,8.898
5.0569,-0.14009,6.3809,5.5328,0.87758,8.898
5.1761,-0.086876,6.2035,6.6694,0.87892,8.8979
5.066,0.10832,6.1088,6.6868,19.121,8.8978
5.284,-0.030708,4.1792,13.312,19.12,8.8978
4.9727,0.068396,1.9081,0.88052,13.334,8.8978
6.5048,-0.13641,2.0319,19.119,13.325,8.8978
6.4851,0.074805,2.0412,19.121,6.687,8.8978
4.9735,-0.06233,1.9166,0.87902,6.6699,8.8978
5.4255,0.015822,4.2146,13.334,0.88055,8.8978
5.1407,0.069676,5.8339,7.7938,19.121,8.8977
5.1826,0.043759,5.5218,8.8975,19.121,8.8977
5.2313,0.0091502,4.8647,11.102,19.121,8.8977
5.256,-0.0077885,4.5268,12.206,19.12,8.8977
4.9785,0.044553,1.9109,0.88002,12.214,8.8977
6.4858,-0.080203,2.023,19.12,12.211,8.8977
4.9816,0.023954,1.9126,0.87968,11.105,8.8977
6.4744,-0.041222,2.0185,19.12,11.104,8.8977
6.4691,0.015307,2.0214,19.121,8.8979,8.8977
4.9832,-0.015108,1.9159,0.87938,8.8953,8.8977
6.4743,0.042577,2.0291,19.121,7.794,8.8977
4.9804,-0.035113,1.9168,0.87929,7.7872,8.8977
5.3702,0.0031121,4.5703,12.214,0.88004,8.8977
5.3326,-0.0073052,4.9153,11.105,0.8797,8.8977
5.3062,-0.018158,5.2557,10,0.87949,8.8977
5.2815,-0.032201,5.5928,8.8952,0.87938,8.8977
5.2446,-0.053213,5.9182,7.7869,0.87927,8.8977
5.2089,0.025033,5.1963,9.9999,19.121,8.8976
4.6985,0.36414,3.788,2.0422,18.083,8.8976
5.8248,-0.73426,2.5628,17.949,18.032,8.8976
6.4692,-0.011271,2.0179,19.12,10.001,8.8976
4.9832,0.0041419,1.9148,0.87948,10,8.8976
6.1685,0.28038,2.4833,18.083,2.0426,8.8976
4.7298,-0.37618,3.6902,1.9413,1.923,8.8974
4.8585,0.32222,5.2257,3.2357,18.033,8.896
5.5993,-0.39998,3.0058,16.756,18.011,8.896
4.961,0.28792,3.6903,2.0211,16.88,8.896
6.0819,-0.50697,2.5203,17.973,16.827,8.896
5.8731,0.18197,2.969,16.882,2.0217,8.896
6.1973,0.21993,2.5101,18.033,3.2366,8.8959
4.9388,-0.29575,5.2193,3.1386,1.9699,8.8959
4.9772,-0.2847,3.6995,1.9758,3.1315,8.8958
4.9844,0.27387,5.9708,4.4007,18.012,8.8947
5.4736,-0.22169,3.4226,15.593,18.002,8.8947
5.0687,0.23414,3.6743,2.0118,15.68,8.8947
6.1762,-0.33525,2.4959,17.984,15.643,8.8947
6.2159,0.16826,2.5061,18.012,4.4012,8.8947
5.6781,0.11217,3.4208,15.68,2.0121,8.8947
5.0798,-0.23217,6.0342,4.3321,1.9886,8.8947
5.0728,-0.2291,3.7025,1.9906,4.3302,8.8946
5.0804,0.21399,6.1799,5.5417,18.005,8.8937
5.3934,-0.12211,3.8128,14.454,18.001,8.8937
5.1239,0.17457,3.6787,2.0061,14.506,8.8937
6.2088,-0.21814,2.479,17.992,14.484,8.8937
6.2211,0.11752,2.4924,18.005,5.5421,8.8937
5.1261,-0.15094,3.7039,1.9956,5.5004,8.8937
5.546,0.067457,3.832,14.506,2.0062,8.8937
5.176,-0.16684,6.2696,5.5005,1.9949,8.8937
5.1512,0.15463,6.0817,6.6666,18.004,8.8931
5.3348,-0.062648,4.1814,13.331,18.001,8.8931
5.1523,0.12982,3.6856,2.0023,13.359,8.8931
6.219,-0.13911,2.4676,17.997,13.348,8.8931
6.2226,0.078531,2.4789,18.003,6.6671,8.8931
5.1569,-0.10106,3.7056,1.997,6.6446,8.8931
5.4546,0.037729,4.2124,13.359,2.0024,8.8931
5.2456,-0.11112,6.1713,6.6443,1.9967,8.8931
5.0596,0.30589,5.1329,3.193,16.873,8.8929
5.7868,-0.34042,2.9713,16.8,16.844,8.8929
5.9275,0.16851,2.9699,16.873,3.1936,8.8929
5.103,-0.26995,5.1845,3.1359,3.1319,8.8928
5.1951,0.1056,5.8379,7.7818,18.003,8.8927
5.2919,-0.023068,4.5341,12.217,18.002,8.8927
5.1678,0.088271,3.6897,1.9998,12.231,8.8927
6.2215,-0.084465,2.4607,17.999,12.225,8.8927
6.2221,0.045501,2.4682,18.003,7.7825,8.8927
5.1742,-0.056329,3.7015,1.9972,7.7712,8.8927
5.3929,0.016145,4.5728,12.231,1.9999,8.8927
5.2869,-0.070459,5.9167,7.7709,1.9971,8.8927
5.2209,0.067345,5.5348,8.8918,18.003,8.8925
5.1764,0.051076,3.6926,1.9984,11.113,8.8925
6.2215,0.016369,2.4609,18.003,8.8931,8.8925
5.3533,-0.0019811,4.9218,11.113,1.9984,8.8925
5.3101,-0.04175,5.6006,8.8877,1.9973,8.8925
5.2401,0.036138,5.2099,9.9995,18.003,8.8924
5.2617,0.0076245,4.8759,11.107,18.003,8.8924
6.2216,-0.044293,2.4573,18.001,11.112,8.8924
6.2215,-0.012286,2.4572,18.002,10.002,8.8924
5.1809,0.0144,3.6967,1.9976,10,8.8924
5.1811,-0.021229,3.6981,1.9972,8.8879,8.8924
5.3286,-0.020196,5.2646,10,1.9976,8.8924
5.1247,0.28429,5.9234,4.3603,16.87,8.8903
5.1828,0.27274,5.1118,3.164,15.696,8.8903
5.9674,0.13947,2.9613,16.871,4.3609,8.8903
5.7292,0.11836,3.406,15.696,3.1645,8.8903
5.5996,-0.21699,3.3962,15.633,16.856,8.8902
5.8943,-0.25782,2.9496,16.831,15.671,8.8902
5.2018,-0.23193,5.1673,3.1331,4.3091,8.8902
5.1858,-0.22783,6.0049,4.3105,3.1314,8.8902
5.1819,0.23507,6.1692,5.509,16.871,8.8883
5.4751,-0.13238,3.7942,14.486,16.863,8.8883
5.2554,0.21655,5.1112,3.1478,14.531,8.8883
5.9519,-0.18252,2.9353,16.849,14.513,8.8883
5.9888,0.10418,2.9493,16.87,5.5096,8.8883
5.2658,-0.16599,5.1542,3.131,5.4734,8.8883
5.5857,0.078608,3.8137,14.531,3.1482,8.8883
5.2504,-0.17251,6.2578,5.4736,3.1303,8.8883
5.2258,0.17732,6.088,6.6429,16.872,8.8869
5.3905,-0.073422,4.1691,13.354,16.868,8.8869
5.2987,0.16822,5.1173,3.1383,13.382,8.8869
5.982,-0.12301,2.9259,16.86,13.371,8.8869
6.0013,0.072428,2.9378,16.871,6.6437,8.8869
5.3103,-0.1162,5.1489,3.1291,6.621,8.8869
5.4849,0.048111,4.1962,13.382,3.1386,8.8869
5.2982,-0.12019,6.1695,6.6208,3.1289,8.8869
5.2369,0.26488,5.9167,4.3248,15.711,8.8862
5.6912,-0.18129,3.3773,15.67,15.695,8.8862
5.7711,0.10487,3.3916,15.711,4.3253,8.8862
5.2708,-0.20227,5.9899,4.2926,4.2918,8.8862
5.2504,0.12439,5.8478,7.7667,16.873,8.886
5.3339,-0.029472,4.5273,12.231,16.871,8.886
5.3244,0.11833,5.1225,3.1327,12.247,8.886
5.9978,-0.077297,2.9205,16.866,12.242,8.886
6.0076,0.043187,2.9285,16.872,7.768,8.886
5.336,-0.064184,5.1396,3.1279,7.7549,8.886
5.4176,0.023589,4.5604,12.247,3.1329,8.886
5.3246,-0.078301,5.9172,7.7546,3.1278,8.886
5.3393,0.072201,5.1267,3.1294,11.121,8.8856
5.3387,-0.046167,5.5996,8.8795,3.1274,8.8856
5.264,0.079907,5.5423,8.8844,16.873,8.8855
5.2982,0.0071342,4.8741,11.114,16.873,8.8855
6.0059,-0.041177,2.918,16.87,11.12,8.8855
6.0101,0.015942,2.9218,16.872,8.8866,8.8855
5.3467,-0.02073,5.1335,3.1274,8.8798,8.8855
5.376,0.0017119,4.9135,11.121,3.1296,8.8855
5.2772,0.042074,5.213,9.9992,16.873,8.8854
6.0097,-0.011206,2.9183,16.872,10.003,8.8854
5.3473,0.025277,5.1323,3.1278,10,8.8854
5.3525,-0.020564,5.2602,10,3.128,8.8854
5.2757,0.22788,6.1766,5.4788,15.722,8.883
5.5458,-0.11752,3.7798,14.517,15.713,8.883
5.3105,0.21973,5.9214,4.2991,14.55,8.883
5.7507,-0.13722,3.3648,15.697,14.538,8.883
5.7983,0.083132,3.3792,15.722,5.4796,8.883
5.331,-0.15333,5.9759,4.2798,5.4523,8.883
5.6223,0.073141,3.7981,14.55,4.2997,8.883
5.3204,-0.15978,6.253,5.4525,4.2794,8.883
5.3013,0.17882,6.1011,6.6201,15.728,8.8807
5.4447,-0.066654,4.1601,13.376,15.723,8.8807
5.3604,0.17599,5.9304,4.2838,13.4,8.8807
5.7875,-0.096779,3.3568,15.714,13.392,8.8807
5.8159,0.060248,3.3687,15.728,6.6213,8.8807
5.3794,-0.11027,5.9697,4.2725,6.6018,8.8807
5.5156,0.046053,4.1828,13.4,4.2843,8.8807
5.3539,-0.1163,6.1714,6.6017,4.2725,8.8807
5.3101,0.12995,5.8602,7.7517,15.732,8.8792
5.3782,-0.024959,4.5231,12.246,15.73,8.8792
5.3921,0.12725,5.9381,4.2748,12.26,8.8792
5.8099,-0.062395,3.3524,15.724,12.256,8.8792
5.8259,0.037235,3.3604,15.731,7.7534,8.8792
5.408,-0.059998,5.9592,4.2686,7.741,8.8792
5.4445,0.022528,4.5507,12.26,4.2752,8.8792
5.3677,-0.078444,5.9205,7.7407,4.2687,8.8792
5.3424,0.19623,6.1881,5.4525,14.567,8.8785
5.5986,-0.093056,3.7698,14.544,14.559,8.8785
5.6495,0.06085,3.7855,14.566,5.4534,8.8785
5.3723,-0.12669,6.2456,5.4347,5.4347,8.8785
5.3123,0.086313,5.5511,8.8769,15.734,8.8783
5.3386,0.011863,4.8745,11.121,15.733,8.8783
5.4114,0.080758,5.9442,4.2697,11.128,8.8783
5.8229,-0.033327,3.3504,15.729,11.128,8.8783
5.8302,0.014586,3.3543,15.733,8.8797,8.8783
5.4205,-0.015944,5.9524,4.2669,8.8726,8.8783
5.4021,0.00061311,4.9077,11.128,4.27,8.8783
5.3726,-0.047516,5.601,8.8723,4.2671,8.8783
5.3189,0.04779,5.2176,9.999,15.734,8.8781
5.8292,-0.0083068,3.3509,15.732,10.003,8.8781
5.4218,0.032146,5.951,4.2673,10,8.8781
5.3809,-0.021949,5.2583,10,4.2676,8.8781
5.3593,0.15946,6.1151,6.5999,14.579,8.8752
5.3921,0.16117,6.201,5.4333,13.415,8.8752
5.6684,0.045896,3.7756,14.578,6.6011,8.8752
5.4171,-0.092298,6.2428,5.4222,6.5864,8.8752
5.5406,0.039944,4.1719,13.415,5.4341,8.8752
5.3971,-0.095465,6.1691,6.5861,5.4223,8.8752
5.4898,-0.053588,4.1538,13.397,14.574,8.8751
5.6355,-0.067536,3.7633,14.564,13.409,8.8751
5.3596,0.11958,5.8727,7.7381,14.586,8.8729
5.4177,-0.018441,4.521,12.259,14.583,8.8729
5.4255,0.11942,6.2114,5.4218,12.271,8.8729
5.6602,-0.043932,3.7599,14.576,12.268,8.8729
5.6799,0.029729,3.7681,14.585,7.7401,8.8729
5.4441,-0.049139,6.2346,5.4154,7.7297,8.8729
5.4676,0.020648,4.5426,12.271,5.4225,8.8729
5.403,-0.065641,5.92,7.7294,5.4156,8.8729
5.3548,0.081732,5.5604,8.8702,14.589,8.8716
5.3757,0.014311,4.8762,11.128,14.588,8.8716
5.4465,0.07815,6.2194,5.4153,11.134,8.8716
5.6754,-0.022859,3.7584,14.583,11.134,8.8716
5.6847,0.013054,3.7625,14.587,8.8731,8.8716
5.4564,-0.0097956,6.2289,5.4124,8.8668,8.8716
5.4249,0.0019778,4.9025,11.134,5.4159,8.8716
5.4015,-0.039683,5.6,8.8664,5.4128,8.8716
5.3572,0.047006,5.2231,9.999,14.59,8.8712
5.6833,-0.0041446,3.7592,14.587,10.003,8.8712
5.4579,0.034083,6.2269,5.4124,10,8.8712
5.4055,-0.017566,5.2555,10,5.4129,8.8712
5.4055,0.13419,6.1288,6.5824,13.428,8.8708
5.5242,-0.038736,4.1493,13.415,13.424,8.8707
5.5591,0.031463,4.1629,13.427,6.5836,8.8707
5.4354,-0.069845,6.1687,6.5732,6.5735,8.8707
5.401,0.10305,5.8844,7.7265,13.437,8.8676
5.4499,-0.011183,4.5191,12.271,13.435,8.8676
5.4381,0.10192,6.1402,6.5699,12.28,8.8676
5.549,-0.0243,4.1471,13.428,12.279,8.8676
5.5708,0.021899,4.1561,13.435,7.7284,8.8676
5.4586,-0.036053,6.1634,6.5644,7.7207,8.8676
5.4856,0.017513,4.5352,12.28,6.571,8.8676
5.4344,-0.047685,5.9197,7.7203,6.5648,8.8676
5.3915,0.072196,5.5686,8.8644,13.441,8.8658
5.4074,0.015727,4.8774,11.134,13.44,8.8658
5.4593,0.068556,6.149,6.5629,11.139,8.8658
5.5652,-0.011086,4.1463,13.436,11.139,8.8658
5.5756,0.011694,4.1509,13.439,8.8672,8.8658
5.4698,-0.0039589,6.159,6.5604,8.8622,8.8658
5.4435,0.0036169,4.8971,11.138,6.5639,8.8658
5.4268,-0.028008,5.5984,8.8616,6.561,8.8658
5.3905,0.043166,5.2278,9.999,13.442,8.8652
5.5739,0.00082342,4.1475,13.439,10.003,8.8652
5.4707,0.032318,6.1564,6.56,10.001,8.8652
5.4265,-0.011167,5.2521,9.9999,6.5607,8.8652
5.4315,0.080401,5.8944,7.7166,12.288,8.8636
5.4743,-0.0044042,4.5186,12.282,12.287,8.8636
5.4972,0.014135,4.5292,12.287,7.7183,8.8636
5.4536,-0.023314,5.9159,7.7128,7.7134,8.8636
5.4196,0.058136,5.576,8.8596,12.293,8.861
5.4321,0.01574,4.8792,11.139,12.292,8.861
5.452,0.055674,5.9024,7.7102,11.143,8.861
5.491,0.0014006,4.519,12.289,11.143,8.861
5.5021,0.01043,4.5244,12.291,8.862,8.861
5.4631,0.00083373,5.9122,7.7083,8.8587,8.861
5.4554,0.006246,4.8921,11.142,7.7115,8.861
5.4425,-0.012012,5.5947,8.8579,7.7092,8.861
5.4164,0.036493,5.2323,9.9992,12.294,8.8602
5.5002,0.0062601,4.5209,12.291,10.003,8.8602
5.4632,0.028324,5.9091,7.7077,10.001,8.8602
5.4397,-0.0022818,5.248,9.9998,7.7087,8.8602
5.4389,0.041768,5.5823,8.8559,11.146,8.8574
5.4494,0.014404,4.8813,11.143,11.146,8.8574
5.4608,0.0090003,4.8877,11.144,8.8578,8.8574
5.4503,0.0044485,5.5911,8.855,8.8561,8.8574
5.4346,0.027884,5.2364,9.9994,11.147,8.8562
5.459,0.011917,4.8842,11.145,10.002,8.8562
5.4496,0.023191,5.5877,8.8544,10.001,8.8562
5.4461,0.007093,5.244,9.9997,8.8559,8.8562
5.4447,0.017612,5.2405,9.9995,10.001,8.8546
3.147,-1.1633,2.984,0.077824,0.11025,7.7999
3.7095,0.71809,1.9478,0,19.43,7.7998
3.5475,0.21569,1.338,19.43,0,7.7998
5,0,0,0,18.135,7.7995
4.0735,-0.58163,1.492,0.0031611,0.59591,7.7995
0,0,0,18.135,0,7.7995
5,0,0,0.00045856,1.9812,7.7994
5,0,0,0,16.85,7.7992
5,0,0,3.4155E-05,3.2027,7.7992
0,0,0,16.85,0,7.7992
5,0,0,0,15.619,7.7991
5,0,0,1.2266E-06,4.4058,7.7991
0,0,0,15.619,0,7.7991
5,0,0,0,14.448,7.799
5,0,0,0,13.317,7.799
5,0,0,0,12.205,7.799
5,0,0,0,11.101,7.799
5,0,0,0,10,7.799
5,0,0,0,8.8991,7.799
5,0,0,0,7.7963,7.799
5,0,0,0,6.6874,7.799
5,0,0,0,5.5627,7.799
0,0,0,4.401,1.0581E-07,7.799
0,0,0,5.56,0,7.799
0,0,0,6.6862,0,7.799
0,0,0,7.7959,0,7.799
0,0,0,8.899,0,7.799
0,0,0,10,0,7.799
0,0,0,11.101,0,7.799
0,0,0,12.205,0,7.799
0,0,0,13.317,0,7.799
0,0,0,14.448,0,7.799
3.5356,0.82265,3.406,0.82789,19.383,7.7989
6.8653,0.39844,2.6442,19.382,0.82625,7.7989
0,0,0,3.1965,3.5115E-06,7.7989
5.2331,-1.4202,2.6075,19.165,19.388,7.7988
3.7399,-0.80073,2.9572,0.6982,0.57837,7.7985
4.716,0.39388,1.9783,0.85578,18.147,7.7976
6.3992,0.24726,2.9205,18.15,0.85622,7.7976
3.9062,0.58077,5.0585,2.0823,19.207,7.7975
5.4634,-0.66364,2.8415,17.906,19.201,7.7975
6.726,-1.3091,2.4345,19.14,18.058,7.7975
7.0339,0.4022,2.489,19.207,2.0841,7.7975
4.7592,-0.46377,1.9227,0.8125,1.8976,7.7974
4.0008,-0.52025,4.7973,1.9147,0.78581,7.7971
4.9159,0.23085,1.9861,0.87517,16.874,7.7964
6.1425,0.14098,3.2744,16.875,0.87536,7.7964
4.5627,0.41089,5.9986,3.2801,19.145,7.7963
5.6333,-0.296,3.1938,16.71,19.141,7.7963
7.0486,-0.70696,2.3256,19.122,16.808,7.7963
7.0442,0.28609,2.405,19.145,3.2806,7.7963
4.9307,-0.2407,2.0218,0.85932,3.1581,7.7963
4.7485,-0.34921,5.9615,3.1604,0.85328,7.796
4.9774,0.15555,2.0163,0.88071,15.648,7.7955
4.9836,-0.16716,2.0495,0.87433,4.371,7.7955
5.9539,0.074294,3.6299,15.648,0.8808,7.7955
4.9614,0.28331,6.3562,4.4392,19.127,7.7954
5.6598,-0.14112,3.5597,15.554,19.125,7.7954
7.0569,-0.40765,2.2856,19.118,15.61,7.7954
7.0217,0.20844,2.3414,19.127,4.4394,7.7954
5.1443,-0.23632,6.4307,4.3696,0.87278,7.7953
5.2005,0.19034,6.3368,5.5708,19.122,7.7949
5.0059,0.10842,2.0403,0.88123,14.472,7.7949
7.0261,-0.24366,2.2657,19.118,14.454,7.7949
7.001,0.13924,2.3029,19.122,5.5709,7.7949
5.0097,-0.10088,2.0651,0.87839,5.5374,7.7949
5.8263,0.037522,3.9773,14.472,0.88128,7.7949
5.6371,-0.066913,3.9129,14.425,19.121,7.7948
5.3595,-0.15436,6.4475,5.5358,0.87793,7.7948
5.345,0.12476,6.1246,6.6863,19.121,7.7945
5.5968,-0.027619,4.2488,13.312,19.12,7.7945
5.0188,0.077315,2.0554,0.88078,13.333,7.7945
7.0009,-0.14696,2.2546,19.119,13.325,7.7945
6.9853,0.091351,2.278,19.121,6.6864,7.7945
5.0219,-0.065736,2.0734,0.87942,6.6716,7.7945
5.7339,0.015805,4.309,13.333,0.88081,7.7945
5.4853,-0.097419,6.2351,6.6706,0.87928,7.7945
5.4255,0.080864,5.8334,7.7936,19.12,7.7943
5.5569,-0.0036351,4.5717,12.205,19.12,7.7943
5.0254,0.051377,2.0636,0.88033,12.214,7.7943
6.984,-0.085441,2.2484,19.119,12.211,7.7943
6.9749,0.053325,2.2618,19.12,7.7938,7.7943
5.0283,-0.037076,2.0748,0.87968,7.7878,7.7943
5.6699,0.0013664,4.6304,12.214,0.88036,7.7943
5.5507,-0.06072,5.93,7.7874,0.87963,7.7943
5.4687,0.051826,5.5189,8.8974,19.12,7.7942
5.5237,0.014218,4.8876,11.102,19.12,7.7942
5.029,0.029013,2.0687,0.88003,11.105,7.7942
6.9737,-0.042581,2.2459,19.12,11.104,7.7942
6.9696,0.02152,2.2517,19.12,8.8978,7.7942
5.0307,-0.015251,2.0745,0.87976,8.8955,7.7942
5.6283,-0.010217,4.9486,11.105,0.88004,7.7942
5.5819,-0.037601,5.5996,8.8954,0.87975,7.7942
5.4967,0.031251,5.2023,9.9998,19.12,7.7941
6.9691,-0.0089887,2.2467,19.12,10.001,7.7941
5.0308,0.0068204,2.0735,0.87985,10,7.7941
5.6024,-0.022134,5.2706,10,0.87986,7.7941
4.7857,0.4123,3.9256,2.0411,18.073,7.7938
6.577,0.31145,2.8318,18.073,2.0416,7.7938
6.1968,-0.77767,2.7635,17.949,18.034,7.7937
4.8639,-0.37284,3.8721,1.9528,1.9349,7.7936
5.0441,0.37717,5.3617,3.2336,18.028,7.7902
5.0735,0.3167,3.8403,2.021,16.871,7.7902
6.2536,0.20623,3.2308,16.872,2.0216,7.7902
5.9678,-0.42004,3.166,16.755,18.011,7.7901
6.4994,-0.54579,2.7109,17.972,16.829,7.7901
6.6276,0.25352,2.7834,18.028,3.2345,7.7901
5.11,-0.28455,3.8988,1.9806,3.1416,7.7901
5.1653,-0.3061,5.3871,3.1474,1.9734,7.7899
5.2335,0.31672,6.0665,4.3989,18.01,7.7874
5.1941,0.25809,3.8483,2.0122,15.673,7.7874
6.0297,0.12775,3.6121,15.674,2.0125,7.7874
5.8256,-0.23021,3.5539,15.592,18.002,7.7873
6.6105,-0.35778,2.6881,17.984,15.643,7.7873
6.6556,0.19634,2.7427,18.01,4.3994,7.7873
5.2126,-0.23258,3.9077,1.9931,4.3363,7.7873
5.3664,-0.24335,6.155,4.3376,1.9904,7.7872
5.3611,0.24419,6.2334,5.5407,18.004,7.7854
5.7276,-0.12531,3.9177,14.453,18,7.7854
5.2563,0.19352,3.869,2.0069,14.502,7.7854
6.6507,-0.23149,2.6763,17.991,14.484,7.7854
6.6662,0.13844,2.714,18.004,5.5411,7.7854
5.2673,-0.15412,3.9129,1.9974,5.5039,7.7854
5.8761,0.077332,3.9721,14.502,2.007,7.7854
5.4888,-0.17612,6.3436,5.5036,1.9964,7.7853
5.4437,0.17558,6.1049,6.6662,18.002,7.7841
5.6529,-0.063041,4.2601,13.33,18,7.7841
5.2879,0.14487,3.8873,2.0034,13.357,7.7841
6.6651,-0.14676,2.6692,17.995,13.347,7.7841
6.6707,0.093393,2.6938,18.002,6.6667,7.7841
5.2977,-0.10468,3.9191,1.9986,6.6466,7.7841
5.7692,0.043756,4.3122,13.357,2.0035,7.7841
5.5633,-0.11795,6.2104,6.6461,1.9982,7.784
5.2647,0.34177,5.2777,3.1925,16.867,7.7835
6.3184,0.19368,3.1916,16.867,3.1931,7.7835
6.1748,-0.36069,3.1322,16.799,16.844,7.7834
5.33,-0.27284,5.3639,3.1413,3.1367,7.7834
5.4894,0.11989,5.8455,7.7817,18.002,7.7833
5.5974,-0.021456,4.5878,12.216,18.001,7.7833
5.3051,0.099524,3.8983,2.0012,12.229,7.7833
6.6701,-0.088002,2.6655,17.998,12.225,7.7833
6.6719,0.055581,2.6799,18.001,7.7824,7.7833
5.313,-0.057557,3.9157,1.9988,7.7723,7.7833
5.6977,0.019534,4.6397,12.229,2.0012,7.7833
5.5998,-0.07483,5.9359,7.7719,1.9986,7.7833
5.5141,0.076875,5.5404,8.8918,18.002,7.7829
5.3149,0.059587,3.9056,1.9998,11.112,7.7829
6.6721,0.022548,2.6707,18.001,8.893,7.7829
5.3186,-0.020759,3.913,1.9988,8.8883,7.7829
5.6535,-0.0005622,4.9624,11.112,1.9999,7.7829
5.5589,0.011238,4.9074,11.107,18.001,7.7828
6.6715,-0.04472,2.6643,18,11.111,7.7828
5.6158,-0.043969,5.615,8.8881,1.9988,7.7828
5.5335,0.04225,5.2245,9.9994,18.001,7.7827
6.6719,-0.0096055,2.6656,18.001,10.002,7.7827
5.3198,0.018945,3.9134,1.9991,10,7.7827
5.6293,-0.020531,5.2869,10,1.9992,7.7827
5.3914,0.31736,6.0276,4.3599,16.867,7.7779
5.4016,0.30185,5.2742,3.1648,15.691,7.7779
6.3667,0.16132,3.1619,16.867,4.3605,7.7779
5.4387,-0.23641,5.3537,3.1368,4.3134,7.7779
6.089,0.13678,3.5791,15.691,3.1652,7.7779
5.9615,-0.2276,3.5289,15.632,16.854,7.7778
6.2925,-0.27119,3.1147,16.829,15.67,7.7778
5.4743,-0.23229,6.132,4.3151,3.1346,7.7778
5.4771,0.26124,6.2293,5.509,16.867,7.7739
5.4814,0.23887,5.2865,3.1495,14.527,7.7739
6.3938,0.12114,3.1405,16.867,5.5096,7.7739
5.5032,-0.16817,5.3439,3.1343,5.4767,7.7739
5.9221,0.092181,3.9444,14.527,3.1499,7.7739
5.8152,-0.13802,3.8989,14.485,16.861,7.7738
6.3563,-0.19056,3.1063,16.847,14.512,7.7738
5.5658,-0.17702,6.3334,5.4771,3.1332,7.7738
5.5294,0.19635,6.1154,6.6432,16.868,7.7711
5.713,-0.076176,4.2465,13.352,16.865,7.7711
5.5287,0.18591,5.3027,3.1407,13.379,7.7711
6.3902,-0.12759,3.1016,16.857,13.37,7.7711
6.4098,0.084939,3.1248,16.868,6.6441,7.7711
5.5473,-0.11837,5.3437,3.1324,6.6234,7.7711
5.8045,0.058025,4.2898,13.379,3.141,7.7711
5.6189,-0.12355,6.2076,6.6233,3.132,7.7711
5.5532,0.13719,5.8574,7.7671,16.869,7.7694
5.6434,-0.030093,4.579,12.23,16.868,7.7694
5.5176,0.29252,6.0329,4.3259,15.706,7.7694
6.06,-0.18838,3.5142,15.668,15.693,7.7694
5.5566,0.13129,5.3139,3.1356,12.245,7.7694
6.4084,-0.079045,3.0996,16.863,12.241,7.7694
6.4185,0.052053,3.1136,16.869,7.7684,7.7694
5.5695,-0.063267,5.3343,3.1312,7.7564,7.7694
6.1383,0.12128,3.5543,15.706,4.3265,7.7694
5.5703,-0.20687,6.1226,4.2969,4.2956,7.7694
5.7265,0.030767,4.6223,12.245,3.1358,7.7694
5.6407,-0.079775,5.9341,7.7562,3.1311,7.7694
5.5637,0.087825,5.548,8.8846,16.87,7.7684
